year,sex,location,source,count
2016,Men,University,Central Seoul,
2016,Men,University,Western Seoul,1343
2016,Men,University,Southern Seoul,1164
2016,Men,University,Eastern Seoul,1548
2016,Men,University,Busan,2264
2016,Men,University,DaeguGyeongbuk,8464
2016,Men,University,Incheon,1291
2016,Men,University,Ulsan,1603
2016,Men,University,Gyeonggi,4240
2016,Men,University,Gangwon,1468
2016,Men,University,Chungbuk,1980
2016,Men,University,DaejeonChungnam,7640
2016,Men,University,Jeonbuk,4099
2016,Men,University,Jeonnam,4176
2016,Men,University,Gyeongnam,3845
2016,Men,University,Jeju,1445
2016,Men,University,Outside of Korean Red Cross,6090
2016,Men,Military Base,Korean Red Cross,345318
2016,Men,Military Base,Central Seoul,
2016,Men,Military Base,Western Seoul,39294
2016,Men,Military Base,Southern Seoul,34149
2016,Men,Military Base,Eastern Seoul,41186
2016,Men,Military Base,Busan,18116
2016,Men,Military Base,DaeguGyeongbuk,21512
2016,Men,Military Base,Incheon,11698
2016,Men,Military Base,Ulsan,4513
2016,Men,Military Base,Gyeonggi,18159
2016,Men,Military Base,Gangwon,61265
2016,Men,Military Base,Chungbuk,13989
2016,Men,Military Base,DaejeonChungnam,29195
2016,Men,Military Base,Jeonbuk,22554
2016,Men,Military Base,Jeonnam,9890
2016,Men,Military Base,Gyeongnam,17732
2016,Men,Military Base,Jeju,2066
2016,Men,Military Base,Outside of Korean Red Cross,-
2016,Men,Religion,Korean Red Cross,3066
2016,Men,Religion,Central Seoul,
2016,Men,Religion,Western Seoul,187
2016,Men,Religion,Southern Seoul,234
2016,Men,Religion,Eastern Seoul,470
2016,Men,Religion,Busan,396
2016,Men,Religion,DaeguGyeongbuk,164
2016,Men,Religion,Incheon,192
2016,Men,Religion,Ulsan,242
2016,Men,Religion,Gyeonggi,73
2016,Men,Religion,Gangwon,43
2016,Men,Religion,Chungbuk,218
2016,Men,Religion,DaejeonChungnam,103
2016,Men,Religion,Jeonbuk,129
2016,Men,Religion,Jeonnam,394
2016,Men,Religion,Gyeongnam,117
2016,Men,Religion,Jeju,104
2016,Men,Religion,Outside of Korean Red Cross,1848
2016,Men,Community,Korean Red Cross,110445
2016,Men,Community,Central Seoul,
2016,Men,Community,Western Seoul,6250
2016,Men,Community,Southern Seoul,8892
2016,Men,Community,Eastern Seoul,6448
2016,Men,Community,Busan,5860
2016,Men,Community,DaeguGyeongbuk,10266
2016,Men,Community,Incheon,3994
2016,Men,Community,Ulsan,6167
2016,Men,Community,Gyeonggi,14396
2016,Men,Community,Gangwon,3765
2016,Men,Community,Chungbuk,4496
2016,Men,Community,DaejeonChungnam,12807
2016,Men,Community,Jeonbuk,4405
2016,Men,Community,Jeonnam,9454
2016,Men,Community,Gyeongnam,10658
2016,Men,Community,Jeju,2587
2016,Men,Community,Outside of Korean Red Cross,9203
2016,Men,Personal Participation,Korean Red Cross,1178082
2016,Men,Personal Participation,Central Seoul,
2016,Men,Personal Participation,Western Seoul,146945
2016,Men,Personal Participation,Southern Seoul,112658
2016,Men,Personal Participation,Eastern Seoul,128632
2016,Men,Personal Participation,Busan,98242
2016,Men,Personal Participation,DaeguGyeongbuk,103280
2016,Men,Personal Participation,Incheon,78251
2016,Men,Personal Participation,Ulsan,38069
2016,Men,Personal Participation,Gyeonggi,98034
2016,Men,Personal Participation,Gangwon,46309
2016,Men,Personal Participation,Chungbuk,35146
2016,Men,Personal Participation,DaejeonChungnam,95286
2016,Men,Personal Participation,Jeonbuk,43442
2016,Men,Personal Participation,Jeonnam,88626
2016,Men,Personal Participation,Gyeongnam,52344
2016,Men,Personal Participation,Jeju,12818
2016,Men,Personal Participation,Outside of Korean Red Cross,114847
2016,Men,In Hospital,Korean Red Cross,29148
2016,Men,In Hospital,Central Seoul,
2016,Men,In Hospital,Western Seoul,4257
2016,Men,In Hospital,Southern Seoul,2443
2016,Men,In Hospital,Eastern Seoul,4081
2016,Men,In Hospital,Busan,756
2016,Men,In Hospital,DaeguGyeongbuk,2177
2016,Men,In Hospital,Incheon,3494
2016,Men,In Hospital,Ulsan,604
2016,Men,In Hospital,Gyeonggi,5440
2016,Men,In Hospital,Gangwon,1491
2016,Men,In Hospital,Chungbuk,578
2016,Men,In Hospital,DaejeonChungnam,1567
2016,Men,In Hospital,Jeonbuk,505
2016,Men,In Hospital,Jeonnam,156
2016,Men,In Hospital,Gyeongnam,504
2016,Men,In Hospital,Jeju,1095
2016,Men,In Hospital,Outside of Korean Red Cross,2848
2016,Men,Blood donation house,Korean Red Cross,1144932
2016,Men,Blood donation house,Central Seoul,
2016,Men,Blood donation house,Western Seoul,142648
2016,Men,Blood donation house,Southern Seoul,110215
2016,Men,Blood donation house,Eastern Seoul,124341
2016,Men,Blood donation house,Busan,97223
2016,Men,Blood donation house,DaeguGyeongbuk,101011
2016,Men,Blood donation house,Incheon,74750
2016,Men,Blood donation house,Ulsan,37465
2016,Men,Blood donation house,Gyeonggi,92594
2016,Men,Blood donation house,Gangwon,44815
2016,Men,Blood donation house,Chungbuk,34568
2016,Men,Blood donation house,DaejeonChungnam,93719
2016,Men,Blood donation house,Jeonbuk,41873
2016,Men,Blood donation house,Jeonnam,88462
2016,Men,Blood donation house,Gyeongnam,49525
2016,Men,Blood donation house,Jeju,11723
2016,Men,Blood donation house,Outside of Korean Red Cross,109163
2016,Men,Blood donation bus,Korean Red Cross,4002
2016,Men,Blood donation bus,Central Seoul,
2016,Men,Blood donation bus,Western Seoul,40
2016,Men,Blood donation bus,Southern Seoul,-
2016,Men,Blood donation bus,Eastern Seoul,210
2016,Men,Blood donation bus,Busan,263
2016,Men,Blood donation bus,DaeguGyeongbuk,92
2016,Men,Blood donation bus,Incheon,7
2016,Men,Blood donation bus,Ulsan,-
2016,Men,Blood donation bus,Gyeonggi,-
2016,Men,Blood donation bus,Gangwon,3
2016,Men,Blood donation bus,Chungbuk,-
2016,Men,Blood donation bus,DaejeonChungnam,-
2016,Men,Blood donation bus,Jeonbuk,1064
2016,Men,Blood donation bus,Jeonnam,8
2016,Men,Blood donation bus,Gyeongnam,2315
2016,Men,Blood donation bus,Jeju,-
2016,Men,Blood donation bus,Outside of Korean Red Cross,2836
2016,Women,Group Donation,Korean Red Cross,169742
2016,Women,Group Donation,Central Seoul,
2016,Women,Group Donation,Western Seoul,9463
2016,Women,Group Donation,Southern Seoul,6800
2016,Women,Group Donation,Eastern Seoul,13943
2016,Women,Group Donation,Busan,9948
2016,Women,Group Donation,DaeguGyeongbuk,20101
2016,Women,Group Donation,Incheon,11199
2016,Women,Group Donation,Ulsan,7188
2016,Women,Group Donation,Gyeonggi,14801
2016,Women,Group Donation,Gangwon,7760
2016,Women,Group Donation,Chungbuk,7862
2016,Women,Group Donation,DaejeonChungnam,18869
2016,Women,Group Donation,Jeonbuk,9693
2016,Women,Group Donation,Jeonnam,18658
2016,Women,Group Donation,Gyeongnam,8614
2016,Women,Group Donation,Jeju,4843
2016,Women,Group Donation,Outside of Korean Red Cross,9755
2016,Women,Highschool,Korean Red Cross,109805
2016,Women,Highschool,Central Seoul,
2016,Women,Highschool,Western Seoul,6243
2016,Women,Highschool,Southern Seoul,3880
2016,Women,Highschool,Eastern Seoul,9375
2016,Women,Highschool,Busan,6647
2016,Women,Highschool,DaeguGyeongbuk,11456
2016,Women,Highschool,Incheon,8376
2016,Women,Highschool,Ulsan,5502
2016,Women,Highschool,Gyeonggi,9126
2016,Women,Highschool,Gangwon,5115
2016,Women,Highschool,Chungbuk,5401
2016,Women,Highschool,DaejeonChungnam,12226
2016,Women,Highschool,Jeonbuk,6229
2016,Women,Highschool,Jeonnam,11874
2016,Women,Highschool,Gyeongnam,5778
2016,Women,Highschool,Jeju,2577
2016,Women,Highschool,Outside of Korean Red Cross,3206
2016,Women,University,Korean Red Cross,24670
2016,Women,University,Central Seoul,
2016,Women,University,Western Seoul,516
2016,Women,University,Southern Seoul,315
2016,Women,University,Eastern Seoul,1053
2016,Women,University,Busan,949
2016,Women,University,DaeguGyeongbuk,5053
2016,Women,University,Incheon,739
2016,Women,University,Ulsan,520
2016,Women,University,Gyeonggi,2182
2016,Women,University,Gangwon,783
2016,Women,University,Chungbuk,944
2016,Women,University,DaejeonChungnam,3679
2016,Women,University,Jeonbuk,2349
2016,Women,University,Jeonnam,3086
2016,Women,University,Gyeongnam,1236
2016,Women,University,Jeju,1266
2016,Women,University,Outside of Korean Red Cross,2760
2016,Women,Military Base,Korean Red Cross,2089
2016,Women,Military Base,Central Seoul,
2016,Women,Military Base,Western Seoul,195
2016,Women,Military Base,Southern Seoul,170
2016,Women,Military Base,Eastern Seoul,264
2016,Women,Military Base,Busan,67
2016,Women,Military Base,DaeguGyeongbuk,184
2016,Women,Military Base,Incheon,85
2016,Women,Military Base,Ulsan,13
2016,Women,Military Base,Gyeonggi,154
2016,Women,Military Base,Gangwon,322
2016,Women,Military Base,Chungbuk,85
2016,Women,Military Base,DaejeonChungnam,229
2016,Women,Military Base,Jeonbuk,94
2016,Women,Military Base,Jeonnam,78
2016,Women,Military Base,Gyeongnam,131
2016,Women,Military Base,Jeju,18
2016,Women,Military Base,Outside of Korean Red Cross,-
2016,Women,Religion,Korean Red Cross,6235
2016,Women,Religion,Central Seoul,
2016,Women,Religion,Western Seoul,624
2016,Women,Religion,Southern Seoul,367
2016,Women,Religion,Eastern Seoul,876
2016,Women,Religion,Busan,581
2016,Women,Religion,DaeguGyeongbuk,639
2016,Women,Religion,Incheon,529
2016,Women,Religion,Ulsan,222
2016,Women,Religion,Gyeonggi,384
2016,Women,Religion,Gangwon,142
2016,Women,Religion,Chungbuk,335
2016,Women,Religion,DaejeonChungnam,295
2016,Women,Religion,Jeonbuk,272
2016,Women,Religion,Jeonnam,697
2016,Women,Religion,Gyeongnam,199
2016,Women,Religion,Jeju,73
2016,Women,Religion,Outside of Korean Red Cross,1013
2016,Women,Community,Korean Red Cross,26943
2016,Women,Community,Central Seoul,
2016,Women,Community,Western Seoul,1885
2016,Women,Community,Southern Seoul,2068
2016,Women,Community,Eastern Seoul,2375
2016,Women,Community,Busan,1704
2016,Women,Community,DaeguGyeongbuk,2769
2016,Women,Community,Incheon,1470
2016,Women,Community,Ulsan,931
2016,Women,Community,Gyeonggi,2955
2016,Women,Community,Gangwon,1398
2016,Women,Community,Chungbuk,1097
2016,Women,Community,DaejeonChungnam,2440
2016,Women,Community,Jeonbuk,749
2016,Women,Community,Jeonnam,2923
2016,Women,Community,Gyeongnam,1270
2016,Women,Community,Jeju,909
2016,Women,Community,Outside of Korean Red Cross,2776
2016,Women,Personal Participation,Korean Red Cross,549331
2016,Women,Personal Participation,Central Seoul,
2016,Women,Personal Participation,Western Seoul,70843
2016,Women,Personal Participation,Southern Seoul,51025
2016,Women,Personal Participation,Eastern Seoul,63640
2016,Women,Personal Participation,Busan,51830
2016,Women,Personal Participation,DaeguGyeongbuk,48370
2016,Women,Personal Participation,Incheon,37276
2016,Women,Personal Participation,Ulsan,14418
2016,Women,Personal Participation,Gyeonggi,35874
2016,Women,Personal Participation,Gangwon,19897
2016,Women,Personal Participation,Chungbuk,14720
2016,Women,Personal Participation,DaejeonChungnam,46265
2016,Women,Personal Participation,Jeonbuk,18729
2016,Women,Personal Participation,Jeonnam,50226
2016,Women,Personal Participation,Gyeongnam,18974
2016,Women,Personal Participation,Jeju,7244
2016,Women,Personal Participation,Outside of Korean Red Cross,70576
2016,Women,In Hospital,Korean Red Cross,8127
2016,Women,In Hospital,Central Seoul,
2016,Women,In Hospital,Western Seoul,1384
2016,Women,In Hospital,Southern Seoul,545
2016,Women,In Hospital,Eastern Seoul,1728
2016,Women,In Hospital,Busan,167
2016,Women,In Hospital,DaeguGyeongbuk,249
2016,Women,In Hospital,Incheon,1107
2016,Women,In Hospital,Ulsan,89
2016,Women,In Hospital,Gyeonggi,1606
2016,Women,In Hospital,Gangwon,275
2016,Women,In Hospital,Chungbuk,110
2016,Women,In Hospital,DaejeonChungnam,339
2016,Women,In Hospital,Jeonbuk,71
2016,Women,In Hospital,Jeonnam,30
2016,Women,In Hospital,Gyeongnam,107
2016,Women,In Hospital,Jeju,320
2016,Women,In Hospital,Outside of Korean Red Cross,2075
2016,Women,Blood donation house,Korean Red Cross,540032
2016,Women,Blood donation house,Central Seoul,
2016,Women,Blood donation house,Western Seoul,69455
2016,Women,Blood donation house,Southern Seoul,50478
2016,Women,Blood donation house,Eastern Seoul,61793
2016,Women,Blood donation house,Busan,51557
2016,Women,Blood donation house,DaeguGyeongbuk,48091
2016,Women,Blood donation house,Incheon,36160
2016,Women,Blood donation house,Ulsan,14329
2016,Women,Blood donation house,Gyeonggi,34268
2016,Women,Blood donation house,Gangwon,19620
2016,Women,Blood donation house,Chungbuk,14610
2016,Women,Blood donation house,DaejeonChungnam,45926
2016,Women,Blood donation house,Jeonbuk,18322
2016,Women,Blood donation house,Jeonnam,50196
2016,Women,Blood donation house,Gyeongnam,18303
2016,Women,Blood donation house,Jeju,6924
2016,Women,Blood donation house,Outside of Korean Red Cross,66942
2016,Women,Blood donation bus,Korean Red Cross,1172
2016,Women,Blood donation bus,Central Seoul,
2016,Women,Blood donation bus,Western Seoul,4
2016,Women,Blood donation bus,Southern Seoul,2
2016,Women,Blood donation bus,Eastern Seoul,119
2016,Women,Blood donation bus,Busan,106
2016,Women,Blood donation bus,DaeguGyeongbuk,30
2016,Women,Blood donation bus,Incheon,9
2016,Women,Blood donation bus,Ulsan,-
2016,Women,Blood donation bus,Gyeonggi,-
2016,Women,Blood donation bus,Gangwon,2
2016,Women,Blood donation bus,Chungbuk,-
2016,Women,Blood donation bus,DaejeonChungnam,-
2016,Women,Blood donation bus,Jeonbuk,336
2016,Women,Blood donation bus,Jeonnam,-
2016,Women,Blood donation bus,Gyeongnam,564
2016,Women,Blood donation bus,Jeju,-
2016,Women,Blood donation bus,Outside of Korean Red Cross,1559
2017,Men,Group Donation,Korean Red Cross,743272
2017,Men,Group Donation,Central Seoul,
2017,Men,Group Donation,Western Seoul,48975
2017,Men,Group Donation,Southern Seoul,67961
2017,Men,Group Donation,Eastern Seoul,65626
2017,Men,Group Donation,Busan,46922
2017,Men,Group Donation,DaeguGyeongbuk,63948
2017,Men,Group Donation,Incheon,37229
2017,Men,Group Donation,Ulsan,26406
2017,Men,Group Donation,Gyeonggi,57356
2017,Men,Group Donation,Gangwon,78407
2017,Men,Group Donation,Chungbuk,31600
2017,Men,Group Donation,DaejeonChungnam,69317
2017,Men,Group Donation,Jeonbuk,42818
2017,Men,Group Donation,Jeonnam,48867
2017,Men,Group Donation,Gyeongnam,46674
2017,Men,Group Donation,Jeju,11166
2017,Men,Group Donation,Outside of Korean Red Cross,27372
2017,Men,Highschool,Korean Red Cross,234989
2017,Men,Highschool,Central Seoul,
2017,Men,Highschool,Western Seoul,13338
2017,Men,Highschool,Southern Seoul,13743
2017,Men,Highschool,Eastern Seoul,17467
2017,Men,Highschool,Busan,16285
2017,Men,Highschool,DaeguGyeongbuk,23705
2017,Men,Highschool,Incheon,15862
2017,Men,Highschool,Ulsan,14569
2017,Men,Highschool,Gyeonggi,17977
2017,Men,Highschool,Gangwon,8730
2017,Men,Highschool,Chungbuk,10102
2017,Men,Highschool,DaejeonChungnam,24624
2017,Men,Highschool,Jeonbuk,14477
2017,Men,Highschool,Jeonnam,21714
2017,Men,Highschool,Gyeongnam,18244
2017,Men,Highschool,Jeju,4152
2017,Men,Highschool,Outside of Korean Red Cross,6722
2017,Men,University,Korean Red Cross,46669
2017,Men,University,Central Seoul,
2017,Men,University,Western Seoul,1131
2017,Men,University,Southern Seoul,2229
2017,Men,University,Eastern Seoul,1864
2017,Men,University,Busan,2811
2017,Men,University,DaeguGyeongbuk,7581
2017,Men,University,Incheon,1131
2017,Men,University,Ulsan,1636
2017,Men,University,Gyeonggi,5359
2017,Men,University,Gangwon,1562
2017,Men,University,Chungbuk,2118
2017,Men,University,DaejeonChungnam,7167
2017,Men,University,Jeonbuk,2813
2017,Men,University,Jeonnam,5082
2017,Men,University,Gyeongnam,3349
2017,Men,University,Jeju,836
2017,Men,University,Outside of Korean Red Cross,5680
2017,Men,Military Base,Korean Red Cross,344740
2017,Men,Military Base,Central Seoul,
2017,Men,Military Base,Western Seoul,31068
2017,Men,Military Base,Southern Seoul,40981
2017,Men,Military Base,Eastern Seoul,38918
2017,Men,Military Base,Busan,18119
2017,Men,Military Base,DaeguGyeongbuk,22250
2017,Men,Military Base,Incheon,15474
2017,Men,Military Base,Ulsan,3948
2017,Men,Military Base,Gyeonggi,21311
2017,Men,Military Base,Gangwon,64662
2017,Men,Military Base,Chungbuk,13308
2017,Men,Military Base,DaejeonChungnam,27233
2017,Men,Military Base,Jeonbuk,18721
2017,Men,Military Base,Jeonnam,10553
2017,Men,Military Base,Gyeongnam,16057
2017,Men,Military Base,Jeju,2137
2017,Men,Military Base,Outside of Korean Red Cross,3820
2017,Men,Religion,Korean Red Cross,3498
2017,Men,Religion,Central Seoul,
2017,Men,Religion,Western Seoul,102
2017,Men,Religion,Southern Seoul,326
2017,Men,Religion,Eastern Seoul,479
2017,Men,Religion,Busan,875
2017,Men,Religion,DaeguGyeongbuk,165
2017,Men,Religion,Incheon,205
2017,Men,Religion,Ulsan,229
2017,Men,Religion,Gyeonggi,114
2017,Men,Religion,Gangwon,51
2017,Men,Religion,Chungbuk,174
2017,Men,Religion,DaejeonChungnam,80
2017,Men,Religion,Jeonbuk,129
2017,Men,Religion,Jeonnam,353
2017,Men,Religion,Gyeongnam,114
2017,Men,Religion,Jeju,102
2017,Men,Religion,Outside of Korean Red Cross,1925
2017,Men,Community,Korean Red Cross,113376
2017,Men,Community,Central Seoul,
2017,Men,Community,Western Seoul,3336
2017,Men,Community,Southern Seoul,10682
2017,Men,Community,Eastern Seoul,6898
2017,Men,Community,Busan,8832
2017,Men,Community,DaeguGyeongbuk,10247
2017,Men,Community,Incheon,4557
2017,Men,Community,Ulsan,6024
2017,Men,Community,Gyeonggi,12595
2017,Men,Community,Gangwon,3402
2017,Men,Community,Chungbuk,5898
2017,Men,Community,DaejeonChungnam,10213
2017,Men,Community,Jeonbuk,6678
2017,Men,Community,Jeonnam,11165
2017,Men,Community,Gyeongnam,8910
2017,Men,Community,Jeju,3939
2017,Men,Community,Outside of Korean Red Cross,9225
2017,Men,Personal Participation,Korean Red Cross,1245589
2017,Men,Personal Participation,Central Seoul,
2017,Men,Personal Participation,Western Seoul,152863
2017,Men,Personal Participation,Southern Seoul,117219
2017,Men,Personal Participation,Eastern Seoul,135701
2017,Men,Personal Participation,Busan,104835
2017,Men,Personal Participation,DaeguGyeongbuk,108630
2017,Men,Personal Participation,Incheon,78551
2017,Men,Personal Participation,Ulsan,39494
2017,Men,Personal Participation,Gyeonggi,102374
2017,Men,Personal Participation,Gangwon,48960
2017,Men,Personal Participation,Chungbuk,40389
2017,Men,Personal Participation,DaejeonChungnam,104161
2017,Men,Personal Participation,Jeonbuk,44373
2017,Men,Personal Participation,Jeonnam,98800
2017,Men,Personal Participation,Gyeongnam,54691
2017,Men,Personal Participation,Jeju,14548
2017,Men,Personal Participation,Outside of Korean Red Cross,116008
2017,Men,In Hospital,Korean Red Cross,30545
2017,Men,In Hospital,Central Seoul,
2017,Men,In Hospital,Western Seoul,4253
2017,Men,In Hospital,Southern Seoul,2716
2017,Men,In Hospital,Eastern Seoul,3656
2017,Men,In Hospital,Busan,858
2017,Men,In Hospital,DaeguGyeongbuk,2647
